serial,year,intyear,intmon,monthid,quarter,gor,ladsupgp,wtm2insr,c11indivwgt,victim,victype,agegrp,sexage,nsethgrp,onsdisab,genheal2,tenure1,tothhin4,stranger,acquain,seracq,othacq,hhldacq,persacq,domestic,dom_acq,violence,robbery,theftper
"158726","23","23","6","2306","232","10","6",".754161918126993","1169.03910711804","0","0","2","5","1","2","2","2","5","0","0","0","0","0","0","0","0","0","0","0"
"158727","23","23","6","2306","232","10","6",".242302759852851","326.718722849392","0","0","3","3","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"158728","23","23","6","2306","232","10","6",".502774612084662","674.594765889341","0","0","3","3","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"158729","23","23","6","2306","232","10","6",".729377469241111","1217.08362725497","0","0","2","5","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"158802","23","23","6","2306","232","10","6",".307592944259023","504.384346221598","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158803","23","23","6","2306","232","10","6",".59035601658983","792.106580623683","0","0","3","3","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"158804","23","23","6","2306","232","10","6",".287000666732091","405.883809680111","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158808","23","23","6","2306","232","10","6",".998617097717739","1675.44759516682","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"158809","23","23","6","2306","232","10","6",".861002000196272","1490.502156158","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"158810","23","23","6","2306","232","10","6",".587532116475737","985.74245712623","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"158812","23","23","6","2306","232","10","6",".587532116475737","913.4915452905","0","0","3","3","1","2","2","4","3","0","0","0","0","0","0","0","0","0","0","0"
"158813","23","23","6","2306","232","10","6",".597465549704033","1008.11460842517","0","0","2","5","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"158814","23","23","6","2306","232","10","6",".469019401558294","786.905642035721","0","0","2","5","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"158815","23","23","6","2306","232","10","6",".234509700779147","421.494251886444","0","0","2","5","1","2","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158818","23","23","6","2306","232","10","6",".480894241919443","680.093148165735","0","0","3","6","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"158821","23","23","6","2306","232","10","6",".289157309587531","493.212783366562","0","0","3","3","1","1","4","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158828","23","23","6","2306","232","10","6",".295178008294915","396.053290311842","0","0","3","3","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"158829","23","23","6","2306","232","10","6",".597465549704033","1034.28759731218","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"158903","23","23","7","2307","233","10","7",".656630442635212","727.938256880243","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158906","23","23","6","2306","232","10","7",".833464228334304","1421.63174944325","0","0","3","3","1","2","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158907","23","23","6","2306","232","10","7","1.78399762377193","2522.9758531284","0","0","3","6","1","2","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"158913","23","23","6","2306","232","10","7","1.66692845666861","3814.8986680987","0","0","2","2","5","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"158914","23","23","6","2306","232","10","7","1.48439326983313","4024.27386675424","0","0","1","1","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"158919","23","23","6","2306","232","10","7","1.427725483164","3267.46359289956","1","1","2","2","1","2","1","2","6","0","0","1","0","1","0","0","0","0","0","0"
"158922","23","23","8","2308","233","10","7",".552417405543148","881.423108715991","0","0","2","5","4","2","1","4","3","0","0","0","0","0","0","0","0","0","0","0"
"159001","23","23","6","2306","232","10","7","1.41140915544175","1893.74961643642","0","0","3","3","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159002","23","23","7","2307","233","10","7",".57829441187868","915.792502419804","0","0","2","5","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"159003","23","23","6","2306","232","10","7",".699315016988383","1095.92803175728","0","0","3","6","1","2","3","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159005","23","23","6","2306","232","10","7",".704570648263256","1092.16684341857","0","0","2","5","1","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"159007","23","23","6","2306","232","10","7",".797282507722406","1235.88106021509","0","0","2","5","1","1","4","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159008","23","23","6","2306","232","10","7","1.59456501544481","2498.91458989574","0","0","3","6","1","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0"
"159009","23","23","6","2306","232","10","7","1.41140915544175","2194.4508126219","0","0","3","3","1","2","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159010","23","23","6","2306","232","10","7",".705704577720876","1097.22540631095","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159011","23","23","7","2307","233","10","7",".760655329676795","1034.10701241073","0","0","2","5","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"159013","23","23","7","2307","233","10","7","1.24462622473863","2034.9681464922","0","0","2","2","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"159016","23","23","6","2306","232","10","7",".712185836308746","1280.04187153766","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159017","23","23","7","2307","233","10","7","1.29156156093592","1415.37463718034","0","0","3","3","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"159018","23","23","7","2307","233","10","7","1.31519974035499","2098.49912782231","0","0","2","5","1","2","1","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159019","23","23","7","2307","233","10","7","1.14138150955298","1442.53680768532","0","0","3","6","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159020","23","23","6","2306","232","10","7",".74055807001824","1214.35132033046","0","0","3","6","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"159022","23","23","6","2306","232","10","7","1.42437167261749","2389.76490485171","0","0","2","5","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159024","23","23","6","2306","232","10","7","2.84874334523498","4673.36247837489","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159030","23","23","6","2306","232","10","7","1.39863003397677","1876.6033082384","0","0","3","3","1","1","4","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159031","23","23","7","2307","233","10","7","1.1627921417272","1447.36316962712","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159032","23","23","7","2307","233","10","7","1.22345936923881","1356.32286104997","0","0","3","3","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"159101","23","23","6","2306","232","10","7","1.50795053928517","2690.62221850435","0","0","3","6","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"159106","23","23","7","2307","233","10","7",".703736268970271","1221.34103241144","0","0","2","2","1","1","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"159108","23","23","6","2306","232","10","7","1.78490260340877","2524.25569887532","0","0","3","6","1","1","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159109","23","23","7","2307","233","10","7","2.15295834410362","2721.01977365927","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159110","23","23","7","2307","233","10","7","1.57646997686221","2972.32084647647","0","0","1","4","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"159111","23","23","6","2306","232","10","7","1.78490260340877","2509.92364801267","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159112","23","23","7","2307","233","10","7",".722226729436678","800.658075474769","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159114","23","23","7","2307","233","10","7",".717652781367873","1641.38071342877","0","0","1","1","1","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0"
"159117","23","23","6","2306","232","10","7","1.46754775658545","3358.60004043478","0","0","2","2","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159122","23","23","6","2306","232","10","7",".847083988325381","1682.69741002161","0","0","3","6","1","1","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159123","23","23","7","2307","233","10","7",".710761963636097","1134.07364297155","1","1","2","5","1","2","1","4","3","0","0","0","0","0","0","0","0","0","0","0"
"159125","23","23","7","2307","233","10","7","1.27619269603119","2406.16961325491","0","0","1","4","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"159127","23","23","6","2306","232","10","7","1.66820814742343","2238.30809594717","0","0","3","3","1","1","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159128","23","23","6","2306","232","10","7",".847083988325381","1466.40833674961","0","0","2","2","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159201","23","23","6","2306","232","10","7",".708271777730385","1381.49759000621","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"159205","23","23","7","2307","233","10","7",".294148697182623","480.934128818087","1","1","2","2","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"159206","23","23","6","2306","232","10","7",".372243771716164","624.538608004044","1","1","2","5","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0"
"159208","23","23","6","2306","232","10","7",".793439306475889","1243.43444133337","0","0","3","6","1","1","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"159209","23","23","6","2306","232","10","7",".724967682737853","1440.11840491048","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159214","23","23","7","2307","233","10","7",".63446068870951","1743.02719900509","0","0","1","1","1","2","1","2","3","0","0","0","0","0","0","0","0","0","0","0"
"159215","23","23","6","2306","232","10","7",".739511617377908","1319.50374811518","0","0","3","6","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"159216","23","23","6","2306","232","10","7",".762516397907055","1181.9895271111","0","0","2","5","1","1","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"159217","23","23","7","2307","233","10","7",".731129923419283","1166.5722395946","0","2","2","5","1","1","4","4","3","0","0","0","0","0","0","0","0","0","0","0"
"159218","23","23","6","2306","232","10","7",".708271777730385","1412.8099167823","0","0","2","2","1","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0"
"159219","23","23","6","2306","232","10","7",".744487543432327","1269.86509177919","0","0","3","3","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"159223","23","23","6","2306","232","10","7",".736526962988683","1041.61559300149","0","0","3","6","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"159224","23","23","6","2306","232","10","7",".739511617377908","1213.16855404226","0","0","2","5","1","2","2","3","5","0","0","0","0","0","0","0","0","0","0","0"
"159227","23","23","6","2306","232","10","7",".739511617377908","1475.12491596826","0","0","2","2","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"159228","23","23","7","2307","233","10","7",".663813324888188","1152.05438073231","0","0","2","2","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"159230","23","23","7","2307","233","10","7",".319461453187931","463.238068294904","0","0","2","2","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"159232","23","23","6","2306","232","10","7",".396719653237945","561.051254913984","0","0","3","6","1","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"159306","23","23","6","2306","232","10","7","1.01294983542377","2020.55992866974","0","0","2","2","1","2","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"159307","23","23","6","2306","232","10","7",".358707069323661","820.929725883534","0","0","2","2","1","2","1","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"159311","23","23","6","2306","232","10","7",".429405777772275","579.006641868659","0","0","3","3","1","2","4","1","7","0","0","0","0","0","0","0","0","0","0","0"
"159312","23","23","6","2306","232","10","7",".422521061237117","753.90042679353","0","0","3","6","1","2","2","4","7","0","0","0","0","0","0","0","0","0","0","0"
"159313","23","23","7","2307","233","10","7",".534372229861681","625.939589955634","0","0","3","3","1","2","2","1","7","0","0","0","0","0","0","0","0","0","0","0"
"159319","23","23","9","2309","233","10","7",".569865330643955","875.526544569837","0","0","2","5","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"159320","23","23","6","2306","232","10","7",".428980621768652","731.708033854105","0","0","3","3","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"159322","23","23","6","2306","232","10","7",".39116762001489","1132.20683026664","0","0","1","4","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"159326","23","23","9","2309","233","10","7",".329261030301379","490.370867721709","0","0","3","6","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"159327","23","23","6","2306","232","10","7",".858811555544551","1449.08852980341","0","0","2","5","1","2","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"159330","23","23","6","2306","232","10","7",".393382206905106","784.690708391893","0","0","2","2","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"166803","23","23","7","2307","233","7","1","1.2450692270142","1514.39064137834","0","0","3","3","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"166804","23","23","7","2307","233","7","1","1.09511744442399","1327.02278231717","0","0","3","6","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"166805","23","23","7","2307","233","7","1",".539231674287718","836.155101707791","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"166806","23","23","7","2307","233","7","1",".538314030991029","723.053524286074","0","0","2","5","1","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0"
"166808","23","23","7","2307","233","7","1","1.09511744442399","1711.90338502234","0","0","2","2","1","2","3","8","4","0","0","0","0","0","0","0","0","0","0","0"
"166810","23","23","7","2307","233","7","1","2.72089740727847","4219.13688828574","0","0","2","5","3","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"166811","23","23","7","2307","233","7","1","1.08835896291139","1489.4019947197","0","0","2","5","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
